1 0.0054328354
2 0.0156388502
3 0.0308607603
4 0.0478937838
5 0.0630772857
6 0.0749251403
7 0.0822137094
8 0.0858570636
9 0.0859593278
10 0.0829380096
11 0.0777712881
12 0.0709684975
13 0.0627169172
14 0.0536160681
15 0.0444421551
16 0.0353817639
17 0.0269946512
18 0.0197482113
19 0.0135333057
20 0.0086222919
21 0.0051704740
22 0.0030257329
23 0.0016795227
24 0.0008709641
25 0.0004149220
26 0.0001690528
27 0.0000580853
28 0.0000193302
