1 453.0430000000 0.0234444881 107.7969820558 0.0055783779 
2 1198.9070000000 0.0620421482 344.3986451451 0.0178222596 
3 2162.4250000000 0.1119031687 625.3659912387 0.0323620176 
4 2983.4280000000 0.1543891911 722.8598461480 0.0374072198 
5 3347.4080000000 0.1732247648 519.0840835759 0.0268620432 
6 3184.9670000000 0.1648186177 241.9267253766 0.0125194479 
7 2515.2800000000 0.1301630355 532.9445275725 0.0275793063 
8 1710.1360000000 0.0884976992 718.4141357006 0.0371771591 
9 974.5110000000 0.0504298964 615.1841898704 0.0318351204 
10 476.8420000000 0.0246760608 359.9415410160 0.0186265877 
11 203.0710000000 0.0105087059 163.1504950745 0.0084428627 
12 79.3370000000 0.0041056044 57.5768923226 0.0029795423 
13 27.0410000000 0.0013993427 21.3699319838 0.0011058710 
14 7.6770000000 0.0003972765 6.1848948191 0.0003200617 
