10 0.752021
20 0.746040
30 0.677722
40 0.964011
50 0.787198
60 0.782650
70 0.770385
80 0.770009
90 0.756933
100 0.743913
110 0.736279
120 0.734739
130 0.717678
140 0.710277
150 0.710506
160 0.698723
170 0.697784
180 0.691024
