1 97.0000000000 0.0791836735 0.0000000000 0.0000000000 
2 355.9040000000 0.2905338776 26.9675737513 0.0220143459 
3 537.9060000000 0.4391069388 22.3689860194 0.0182603968 
4 218.1420000000 0.1780751020 35.3840340530 0.0288849258 
5 15.9110000000 0.0129885714 10.5593834848 0.0086199049 
6 0.1370000000 0.0001118367 0.5500304842 0.0004490045 
7 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
8 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
9 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
10 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
11 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
12 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
13 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
14 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
15 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
16 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
17 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
18 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
19 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
20 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
21 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
22 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
23 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
24 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
25 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
26 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
27 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
28 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
29 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
30 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
31 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
32 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
33 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
34 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
35 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
36 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
37 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
38 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
39 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
40 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
41 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
42 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
43 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
44 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
45 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
46 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
47 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
48 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
49 0.0000000000 0.0000000000 0.0000000000 0.0000000000 
