1 0.0791836735 -nan 
2 0.2906122449 -nan 
3 0.4220408163 -nan 
4 0.1836734694 -nan 
5 0.0244897959 -nan 
6 0.0000000000 -nan 
7 0.0000000000 -nan 
8 0.0000000000 -nan 
9 0.0000000000 -nan 
10 0.0000000000 -nan 
11 0.0000000000 -nan 
12 0.0000000000 -nan 
13 0.0000000000 -nan 
14 0.0000000000 -nan 
15 0.0000000000 -nan 
16 0.0000000000 -nan 
17 0.0000000000 -nan 
18 0.0000000000 -nan 
19 0.0000000000 -nan 
20 0.0000000000 -nan 
21 0.0000000000 -nan 
22 0.0000000000 -nan 
23 0.0000000000 -nan 
24 0.0000000000 -nan 
25 0.0000000000 -nan 
26 0.0000000000 -nan 
27 0.0000000000 -nan 
28 0.0000000000 -nan 
29 0.0000000000 -nan 
30 0.0000000000 -nan 
31 0.0000000000 -nan 
32 0.0000000000 -nan 
33 0.0000000000 -nan 
34 0.0000000000 -nan 
35 0.0000000000 -nan 
36 0.0000000000 -nan 
37 0.0000000000 -nan 
38 0.0000000000 -nan 
39 0.0000000000 -nan 
40 0.0000000000 -nan 
41 0.0000000000 -nan 
42 0.0000000000 -nan 
43 0.0000000000 -nan 
44 0.0000000000 -nan 
45 0.0000000000 -nan 
46 0.0000000000 -nan 
47 0.0000000000 -nan 
48 0.0000000000 -nan 
49 0.0000000000 -nan 
